Station,Direction,Year,Month,Day,Time_Period,Volume,OBJECTID
3001 Atwood,SB,2017,February,Wednesday,12-1 PM,385,8628
3001 Atwood,SB,2017,February,Wednesday,1-2 PM,440,8629
3001 Atwood,SB,2017,February,Wednesday,2-3 PM,507,8630
3001 Atwood,SB,2017,February,Wednesday,3-4 PM,647,8631
3001 Atwood,SB,2017,February,Wednesday,4-5 PM,863,8632
3001 Atwood,SB,2017,February,Wednesday,5-6 PM,888,8633
3001 Atwood,SB,2017,February,Wednesday,6-7 PM,517,8634
3001 Atwood,SB,2017,February,Wednesday,7-8 PM,397,8635
3001 Atwood,SB,2017,February,Wednesday,8-9 PM,335,8636
3001 Atwood,SB,2017,February,Wednesday,9-10 PM,219,8637
3001 Atwood,SB,2017,February,Wednesday,10-11 PM,134,8638
3001 Atwood,SB,2017,February,Wednesday,11-12 PM,116,8639
3001 Atwood,SB,2017,February,Thursday,12-1 AM,39,8640
3001 Atwood,SB,2017,February,Thursday,1-2 AM,26,8641
3001 Atwood,SB,2017,February,Thursday,2-3 AM,19,8642
3001 Atwood,SB,2017,February,Thursday,3-4 AM,12,8643
3001 Atwood,SB,2017,February,Thursday,4-5 AM,11,8644
3001 Atwood,SB,2017,February,Thursday,5-6 AM,57,8645
3001 Atwood,SB,2017,February,Thursday,6-7 AM,107,8646
3001 Atwood,SB,2017,February,Thursday,7-8 AM,345,8647
3001 Atwood,SB,2017,February,Thursday,8-9 AM,318,8648
3001 Atwood,SB,2017,February,Thursday,9-10 AM,268,8649
3001 Atwood,SB,2017,February,Thursday,10-11 AM,312,8650
3001 Atwood,SB,2017,February,Thursday,11-12 AM,364,8651
3001 Atwood,SB,2017,February,Thursday,12-1 PM,428,8652
3001 Atwood,SB,2017,February,Thursday,1-2 PM,424,8653
3001 Atwood,SB,2017,February,Thursday,2-3 PM,521,8654
3001 Atwood,SB,2017,February,Thursday,3-4 PM,650,8655
3001 Atwood,SB,2017,February,Thursday,4-5 PM,862,8656
3001 Atwood,SB,2017,February,Thursday,5-6 PM,820,8657
3001 Atwood,SB,2017,February,Thursday,6-7 PM,561,8658
3001 Atwood,SB,2017,February,Thursday,7-8 PM,388,8659
3001 Atwood,SB,2017,February,Thursday,8-9 PM,379,8660
3001 Atwood,SB,2017,February,Thursday,9-10 PM,233,8661
3001 Atwood,SB,2017,February,Thursday,10-11 PM,160,8662
3001 Atwood,SB,2017,February,Thursday,11-12 PM,112,8663
3001 Atwood,SB,2017,February,Friday,12-1 AM,50,8664
3001 Atwood,SB,2017,February,Friday,1-2 AM,42,8665
3001 Atwood,SB,2017,February,Friday,2-3 AM,26,8666
3001 Atwood,SB,2017,February,Friday,3-4 AM,12,8667
3001 Atwood,SB,2017,February,Friday,4-5 AM,9,8668
3001 Atwood,SB,2017,February,Friday,5-6 AM,58,8669
3001 Atwood,SB,2017,February,Friday,6-7 AM,103,8670
3001 Atwood,SB,2017,February,Friday,7-8 AM,291,8671
3001 Atwood,SB,2017,February,Friday,8-9 AM,300,8672
3001 Atwood,SB,2017,February,Friday,9-10 AM,294,8673
3001 Atwood,SB,2017,February,Friday,10-11 AM,324,8674
3001 Atwood,SB,2017,February,Friday,11-12 AM,402,8675
3001 Atwood,SB,2017,February,Friday,12-1 PM,481,8676
3001 Atwood,SB,2017,February,Friday,1-2 PM,500,8677
3001 Atwood,SB,2017,February,Friday,2-3 PM,541,8678
3001 Atwood,SB,2017,February,Friday,3-4 PM,624,8679
3001 Atwood,SB,2017,February,Friday,4-5 PM,802,8680
3001 Atwood,SB,2017,February,Friday,5-6 PM,809,8681
3001 Atwood,SB,2017,February,Friday,6-7 PM,498,8682
3001 Atwood,SB,2017,February,Friday,7-8 PM,373,8683
3001 Atwood,SB,2017,February,Friday,8-9 PM,318,8684
3001 Atwood,SB,2017,February,Friday,9-10 PM,259,8685
3001 Atwood,SB,2017,February,Friday,10-11 PM,215,8686
3001 Atwood,SB,2017,February,Friday,11-12 PM,155,8687
3001 Atwood,SB,2017,February,Saturday,12-1 AM,98,8688
3001 Atwood,SB,2017,February,Saturday,1-2 AM,69,8689
3001 Atwood,SB,2017,February,Saturday,2-3 AM,56,8690
3001 Atwood,SB,2017,February,Saturday,3-4 AM,24,8691
3001 Atwood,SB,2017,February,Saturday,4-5 AM,13,8692
3001 Atwood,SB,2017,February,Saturday,5-6 AM,21,8693
3001 Atwood,SB,2017,February,Saturday,6-7 AM,33,8694
3001 Atwood,SB,2017,February,Saturday,7-8 AM,96,8695
3001 Atwood,SB,2017,February,Saturday,8-9 AM,179,8696
3001 Atwood,SB,2017,February,Saturday,9-10 AM,305,8697
3001 Atwood,SB,2017,February,Saturday,10-11 AM,390,8698
3001 Atwood,SB,2017,February,Saturday,11-12 AM,426,8699
3001 Atwood,SB,2017,February,Saturday,12-1 PM,526,8700
3001 Atwood,SB,2017,February,Saturday,1-2 PM,493,8701
3001 Atwood,SB,2017,February,Saturday,2-3 PM,470,8702
3001 Atwood,SB,2017,February,Saturday,3-4 PM,496,8703
3001 Atwood,SB,2017,February,Saturday,4-5 PM,456,8704
3001 Atwood,SB,2017,February,Saturday,5-6 PM,403,8705
3001 Atwood,SB,2017,February,Saturday,6-7 PM,391,8706
3001 Atwood,SB,2017,February,Saturday,7-8 PM,333,8707
3001 Atwood,SB,2017,February,Saturday,8-9 PM,242,8708
3001 Atwood,SB,2017,February,Saturday,9-10 PM,244,8709
3001 Atwood,SB,2017,February,Saturday,10-11 PM,184,8710
3001 Atwood,SB,2017,February,Saturday,11-12 PM,166,8711
3001 Atwood,SB,2017,February,Sunday,12-1 AM,150,8712
3001 Atwood,SB,2017,February,Sunday,1-2 AM,82,8713
3001 Atwood,SB,2017,February,Sunday,2-3 AM,69,8714
3001 Atwood,SB,2017,February,Sunday,3-4 AM,33,8715
3001 Atwood,SB,2017,February,Sunday,4-5 AM,15,8716
3001 Atwood,SB,2017,February,Sunday,5-6 AM,21,8717
3001 Atwood,SB,2017,February,Sunday,6-7 AM,32,8718
3001 Atwood,SB,2017,February,Sunday,7-8 AM,64,8719
3001 Atwood,SB,2017,February,Sunday,8-9 AM,98,8720
3001 Atwood,SB,2017,February,Sunday,9-10 AM,154,8721
3001 Atwood,SB,2017,February,Sunday,10-11 AM,154,8722
3001 Atwood,SB,2017,February,Sunday,11-12 AM,220,8723
3001 Atwood,SB,2017,February,Sunday,12-1 PM,223,8724
3001 Atwood,SB,2017,February,Sunday,1-2 PM,211,8725
3001 Atwood,SB,2017,February,Sunday,2-3 PM,211,8726
3001 Atwood,SB,2017,February,Sunday,3-4 PM,250,8727
3001 Atwood,SB,2017,February,Sunday,4-5 PM,241,8728
3001 Atwood,SB,2017,February,Sunday,5-6 PM,191,8729
3001 Atwood,SB,2017,February,Sunday,6-7 PM,101,8730
3001 Atwood,SB,2017,February,Sunday,7-8 PM,76,8731
3001 Atwood,SB,2017,February,Sunday,8-9 PM,75,8732
3001 Atwood,SB,2017,February,Sunday,9-10 PM,98,8733
3001 Atwood,SB,2017,February,Sunday,10-11 PM,72,8734
3001 Atwood,SB,2017,February,Sunday,11-12 PM,42,8735
3001 Atwood,NB,2016,March,Monday,12-1 AM,19,8736
3001 Atwood,NB,2016,March,Monday,1-2 AM,12,8737
3001 Atwood,NB,2016,March,Monday,2-3 AM,8,8738
3001 Atwood,NB,2016,March,Monday,3-4 AM,11,8739
3001 Atwood,NB,2016,March,Monday,4-5 AM,14,8740
3001 Atwood,NB,2016,March,Monday,5-6 AM,118,8741
3001 Atwood,NB,2016,March,Monday,6-7 AM,402,8742
3001 Atwood,NB,2016,March,Monday,7-8 AM,899,8743
3001 Atwood,NB,2016,March,Monday,8-9 AM,610,8744
3001 Atwood,NB,2016,March,Monday,9-10 AM,399,8745
3001 Atwood,NB,2016,March,Monday,10-11 AM,399,8746
3001 Atwood,NB,2016,March,Monday,11-12 AM,422,8747
3001 Atwood,NB,2016,March,Monday,12-1 PM,472,8748
3001 Atwood,NB,2016,March,Monday,1-2 PM,369,8749
3001 Atwood,NB,2016,March,Monday,2-3 PM,418,8750
3001 Atwood,NB,2016,March,Monday,3-4 PM,409,8751
3001 Atwood,NB,2016,March,Monday,4-5 PM,498,8752
3001 Atwood,NB,2016,March,Monday,5-6 PM,542,8753
3001 Atwood,NB,2016,March,Monday,6-7 PM,387,8754
3001 Atwood,NB,2016,March,Monday,7-8 PM,261,8755
3001 Atwood,NB,2016,March,Monday,8-9 PM,187,8756
3001 Atwood,NB,2016,March,Monday,9-10 PM,131,8757
3001 Atwood,NB,2016,March,Monday,10-11 PM,88,8758
3001 Atwood,NB,2016,March,Monday,11-12 PM,41,8759
3001 Atwood,NB,2016,March,Tuesday,12-1 AM,14,8760
3001 Atwood,NB,2016,March,Tuesday,1-2 AM,16,8761
3001 Atwood,NB,2016,March,Tuesday,2-3 AM,14,8762
3001 Atwood,NB,2016,March,Tuesday,3-4 AM,17,8763
3001 Atwood,NB,2016,March,Tuesday,4-5 AM,19,8764
3001 Atwood,NB,2016,March,Tuesday,5-6 AM,131,8765
3001 Atwood,NB,2016,March,Tuesday,6-7 AM,458,8766
3001 Atwood,NB,2016,March,Tuesday,7-8 AM,911,8767
3001 Atwood,NB,2016,March,Tuesday,8-9 AM,753,8768
3001 Atwood,NB,2016,March,Tuesday,9-10 AM,377,8769
3001 Atwood,NB,2016,March,Tuesday,10-11 AM,315,8770
3001 Atwood,NB,2016,March,Tuesday,11-12 AM,375,8771
3001 Atwood,NB,2016,March,Tuesday,12-1 PM,341,8772
3001 Atwood,NB,2016,March,Tuesday,1-2 PM,356,8773
3001 Atwood,NB,2016,March,Tuesday,2-3 PM,412,8774
3001 Atwood,NB,2016,March,Tuesday,3-4 PM,438,8775
3001 Atwood,NB,2016,March,Tuesday,4-5 PM,466,8776
3001 Atwood,NB,2016,March,Tuesday,5-6 PM,536,8777
3001 Atwood,NB,2016,March,Tuesday,6-7 PM,398,8778
3001 Atwood,NB,2016,March,Tuesday,7-8 PM,286,8779
3001 Atwood,NB,2016,March,Tuesday,8-9 PM,219,8780
3001 Atwood,NB,2016,March,Tuesday,9-10 PM,146,8781
3001 Atwood,NB,2016,March,Tuesday,10-11 PM,90,8782
3001 Atwood,NB,2016,March,Tuesday,11-12 PM,36,8783
3001 Atwood,NB,2016,March,Wednesday,12-1 AM,21,8784
3001 Atwood,NB,2016,March,Wednesday,1-2 AM,14,8785
3001 Atwood,NB,2016,March,Wednesday,2-3 AM,13,8786
3001 Atwood,NB,2016,March,Wednesday,3-4 AM,15,8787
3001 Atwood,NB,2016,March,Wednesday,4-5 AM,19,8788
3001 Atwood,NB,2016,March,Wednesday,5-6 AM,131,8789
3001 Atwood,NB,2016,March,Wednesday,6-7 AM,438,8790
3001 Atwood,NB,2016,March,Wednesday,7-8 AM,916,8791
3001 Atwood,NB,2016,March,Wednesday,8-9 AM,684,8792
3001 Atwood,NB,2016,March,Wednesday,9-10 AM,406,8793
3001 Atwood,NB,2016,March,Wednesday,10-11 AM,383,8794
3001 Atwood,NB,2016,March,Wednesday,11-12 AM,433,8795
3001 Atwood,NB,2016,March,Wednesday,12-1 PM,450,8796
3001 Atwood,NB,2016,March,Wednesday,1-2 PM,385,8797
3001 Atwood,NB,2016,March,Wednesday,2-3 PM,426,8798
3001 Atwood,NB,2016,March,Wednesday,3-4 PM,439,8799
3001 Atwood,NB,2016,March,Wednesday,4-5 PM,522,8800
3001 Atwood,NB,2016,March,Wednesday,5-6 PM,551,8801
3001 Atwood,NB,2016,March,Wednesday,6-7 PM,492,8802
3001 Atwood,NB,2016,March,Wednesday,7-8 PM,286,8803
3001 Atwood,NB,2016,March,Wednesday,8-9 PM,260,8804
3001 Atwood,NB,2016,March,Wednesday,9-10 PM,137,8805
3001 Atwood,NB,2016,March,Wednesday,10-11 PM,96,8806
3001 Atwood,NB,2016,March,Wednesday,11-12 PM,31,8807
3001 Atwood,NB,2016,March,Thursday,12-1 AM,21,8808
3001 Atwood,NB,2016,March,Thursday,1-2 AM,12,8809
3001 Atwood,NB,2016,March,Thursday,2-3 AM,11,8810
3001 Atwood,NB,2016,March,Thursday,3-4 AM,13,8811
3001 Atwood,NB,2016,March,Thursday,4-5 AM,15,8812
3001 Atwood,NB,2016,March,Thursday,5-6 AM,143,8813
3001 Atwood,NB,2016,March,Thursday,6-7 AM,454,8814
3001 Atwood,NB,2016,March,Thursday,7-8 AM,895,8815
3001 Atwood,NB,2016,March,Thursday,8-9 AM,717,8816
3001 Atwood,NB,2016,March,Thursday,9-10 AM,422,8817
3001 Atwood,NB,2016,March,Thursday,10-11 AM,319,8818
3001 Atwood,NB,2016,March,Thursday,11-12 AM,426,8819
3001 Atwood,NB,2016,March,Thursday,12-1 PM,417,8820
3001 Atwood,NB,2016,March,Thursday,1-2 PM,363,8821
3001 Atwood,NB,2016,March,Thursday,2-3 PM,418,8822
3001 Atwood,NB,2016,March,Thursday,3-4 PM,450,8823
3001 Atwood,NB,2016,March,Thursday,4-5 PM,524,8824
3001 Atwood,NB,2016,March,Thursday,5-6 PM,588,8825
3001 Atwood,NB,2016,March,Thursday,6-7 PM,462,8826
3001 Atwood,NB,2016,March,Thursday,7-8 PM,286,8827
3001 Atwood,NB,2016,March,Thursday,8-9 PM,209,8828
3001 Atwood,NB,2016,March,Thursday,9-10 PM,173,8829
3001 Atwood,NB,2016,March,Thursday,10-11 PM,118,8830
3001 Atwood,NB,2016,March,Thursday,11-12 PM,50,8831
3001 Atwood,NB,2016,March,Friday,12-1 AM,22,8832
3001 Atwood,NB,2016,March,Friday,1-2 AM,19,8833
3001 Atwood,NB,2016,March,Friday,2-3 AM,9,8834
3001 Atwood,NB,2016,March,Friday,3-4 AM,17,8835
3001 Atwood,NB,2016,March,Friday,4-5 AM,18,8836
3001 Atwood,NB,2016,March,Friday,5-6 AM,114,8837
3001 Atwood,NB,2016,March,Friday,6-7 AM,421,8838
3001 Atwood,NB,2016,March,Friday,7-8 AM,839,8839
3001 Atwood,NB,2016,March,Friday,8-9 AM,647,8840
3001 Atwood,NB,2016,March,Friday,9-10 AM,402,8841
3001 Atwood,NB,2016,March,Friday,10-11 AM,405,8842
3001 Atwood,NB,2016,March,Friday,11-12 AM,521,8843
3001 Atwood,NB,2016,March,Friday,12-1 PM,464,8844
3001 Atwood,NB,2016,March,Friday,1-2 PM,418,8845
3001 Atwood,NB,2016,March,Friday,2-3 PM,466,8846
3001 Atwood,NB,2016,March,Friday,3-4 PM,481,8847
3001 Atwood,NB,2016,March,Friday,4-5 PM,549,8848
3001 Atwood,NB,2016,March,Friday,5-6 PM,640,8849
3001 Atwood,NB,2016,March,Friday,6-7 PM,472,8850
3001 Atwood,NB,2016,March,Friday,7-8 PM,347,8851
3001 Atwood,NB,2016,March,Friday,8-9 PM,256,8852
3001 Atwood,NB,2016,March,Friday,9-10 PM,179,8853
3001 Atwood,NB,2016,March,Friday,10-11 PM,163,8854
3001 Atwood,NB,2016,March,Friday,11-12 PM,71,8855
3001 Atwood,NB,2016,March,Saturday,12-1 AM,72,8856
3001 Atwood,NB,2016,March,Saturday,1-2 AM,24,8857
3001 Atwood,NB,2016,March,Saturday,2-3 AM,26,8858
3001 Atwood,NB,2016,March,Saturday,3-4 AM,10,8859
3001 Atwood,NB,2016,March,Saturday,4-5 AM,14,8860
3001 Atwood,NB,2016,March,Saturday,5-6 AM,37,8861
3001 Atwood,NB,2016,March,Saturday,6-7 AM,98,8862
3001 Atwood,NB,2016,March,Saturday,7-8 AM,174,8863
3001 Atwood,NB,2016,March,Saturday,8-9 AM,328,8864
3001 Atwood,NB,2016,March,Saturday,9-10 AM,447,8865
3001 Atwood,NB,2016,March,Saturday,10-11 AM,517,8866
3001 Atwood,NB,2016,March,Saturday,11-12 AM,518,8867
3001 Atwood,NB,2016,March,Saturday,12-1 PM,596,8868
3001 Atwood,NB,2016,March,Saturday,1-2 PM,491,8869
3001 Atwood,NB,2016,March,Saturday,2-3 PM,555,8870
3001 Atwood,NB,2016,March,Saturday,3-4 PM,472,8871
3001 Atwood,NB,2016,March,Saturday,4-5 PM,456,8872
3001 Atwood,NB,2016,March,Saturday,5-6 PM,455,8873
3001 Atwood,NB,2016,March,Saturday,6-7 PM,398,8874
3001 Atwood,NB,2016,March,Saturday,7-8 PM,255,8875
3001 Atwood,NB,2016,March,Saturday,8-9 PM,224,8876
3001 Atwood,NB,2016,March,Saturday,9-10 PM,159,8877
3001 Atwood,NB,2016,March,Saturday,10-11 PM,149,8878
3001 Atwood,NB,2016,March,Saturday,11-12 PM,97,8879
3001 Atwood,NB,2016,March,Sunday,12-1 AM,58,8880
3001 Atwood,NB,2016,March,Sunday,1-2 AM,41,8881
3001 Atwood,NB,2016,March,Sunday,2-3 AM,32,8882
3001 Atwood,NB,2016,March,Sunday,3-4 AM,20,8883
3001 Atwood,NB,2016,March,Sunday,4-5 AM,15,8884
3001 Atwood,NB,2016,March,Sunday,5-6 AM,30,8885
3001 Atwood,NB,2016,March,Sunday,6-7 AM,58,8886
3001 Atwood,NB,2016,March,Sunday,7-8 AM,103,8887
3001 Atwood,NB,2016,March,Sunday,8-9 AM,225,8888
3001 Atwood,NB,2016,March,Sunday,9-10 AM,296,8889
3001 Atwood,NB,2016,March,Sunday,10-11 AM,374,8890
3001 Atwood,NB,2016,March,Sunday,11-12 AM,435,8891
3001 Atwood,NB,2016,March,Sunday,12-1 PM,464,8892
3001 Atwood,NB,2016,March,Sunday,1-2 PM,483,8893
3001 Atwood,NB,2016,March,Sunday,2-3 PM,439,8894
3001 Atwood,NB,2016,March,Sunday,3-4 PM,337,8895
3001 Atwood,NB,2016,March,Sunday,4-5 PM,283,8896
3001 Atwood,NB,2016,March,Sunday,5-6 PM,311,8897
3001 Atwood,NB,2016,March,Sunday,6-7 PM,257,8898
3001 Atwood,NB,2016,March,Sunday,7-8 PM,192,8899
3001 Atwood,NB,2016,March,Sunday,8-9 PM,139,8900
3001 Atwood,NB,2016,March,Sunday,9-10 PM,96,8901
3001 Atwood,NB,2016,March,Sunday,10-11 PM,70,8902
3001 Atwood,NB,2016,March,Sunday,11-12 PM,32,8903
3001 Atwood,SB,2017,March,Monday,12-1 AM,36,8904
3001 Atwood,SB,2017,March,Monday,1-2 AM,24,8905
3001 Atwood,SB,2017,March,Monday,2-3 AM,11,8906
3001 Atwood,SB,2017,March,Monday,3-4 AM,5,8907
3001 Atwood,SB,2017,March,Monday,4-5 AM,8,8908
3001 Atwood,SB,2017,March,Monday,5-6 AM,44,8909
3001 Atwood,SB,2017,March,Monday,6-7 AM,120,8910
3001 Atwood,SB,2017,March,Monday,7-8 AM,326,8911
3001 Atwood,SB,2017,March,Monday,8-9 AM,324,8912
3001 Atwood,SB,2017,March,Monday,9-10 AM,272,8913
3001 Atwood,SB,2017,March,Monday,10-11 AM,337,8914
3001 Atwood,SB,2017,March,Monday,11-12 AM,361,8915
3001 Atwood,SB,2017,March,Monday,12-1 PM,416,8916
3001 Atwood,SB,2017,March,Monday,1-2 PM,458,8917
3001 Atwood,SB,2017,March,Monday,2-3 PM,517,8918
3001 Atwood,SB,2017,March,Monday,3-4 PM,656,8919
3001 Atwood,SB,2017,March,Monday,4-5 PM,791,8920
3001 Atwood,SB,2017,March,Monday,5-6 PM,883,8921
3001 Atwood,SB,2017,March,Monday,6-7 PM,478,8922
3001 Atwood,SB,2017,March,Monday,7-8 PM,296,8923
3001 Atwood,SB,2017,March,Monday,8-9 PM,282,8924
3001 Atwood,SB,2017,March,Monday,9-10 PM,200,8925
3001 Atwood,SB,2017,March,Monday,10-11 PM,126,8926
3001 Atwood,SB,2017,March,Monday,11-12 PM,77,8927
3001 Atwood,SB,2017,March,Tuesday,12-1 AM,32,8928
3001 Atwood,SB,2017,March,Tuesday,1-2 AM,20,8929
3001 Atwood,SB,2017,March,Tuesday,2-3 AM,9,8930
3001 Atwood,SB,2017,March,Tuesday,3-4 AM,12,8931
3001 Atwood,SB,2017,March,Tuesday,4-5 AM,6,8932
3001 Atwood,SB,2017,March,Tuesday,5-6 AM,57,8933
3001 Atwood,SB,2017,March,Tuesday,6-7 AM,126,8934
3001 Atwood,SB,2017,March,Tuesday,7-8 AM,311,8935
3001 Atwood,SB,2017,March,Tuesday,8-9 AM,357,8936
3001 Atwood,SB,2017,March,Tuesday,9-10 AM,294,8937
3001 Atwood,SB,2017,March,Tuesday,10-11 AM,302,8938
3001 Atwood,SB,2017,March,Tuesday,11-12 AM,331,8939
3001 Atwood,SB,2017,March,Tuesday,12-1 PM,423,8940
3001 Atwood,SB,2017,March,Tuesday,1-2 PM,401,8941
3001 Atwood,SB,2017,March,Tuesday,2-3 PM,461,8942
3001 Atwood,SB,2017,March,Tuesday,3-4 PM,655,8943
3001 Atwood,SB,2017,March,Tuesday,4-5 PM,804,8944
3001 Atwood,SB,2017,March,Tuesday,5-6 PM,737,8945
3001 Atwood,SB,2017,March,Tuesday,6-7 PM,471,8946
3001 Atwood,SB,2017,March,Tuesday,7-8 PM,351,8947
3001 Atwood,SB,2017,March,Tuesday,8-9 PM,295,8948
3001 Atwood,SB,2017,March,Tuesday,9-10 PM,222,8949
3001 Atwood,SB,2017,March,Tuesday,10-11 PM,136,8950
3001 Atwood,SB,2017,March,Tuesday,11-12 PM,70,8951
3001 Atwood,SB,2017,March,Wednesday,12-1 AM,34,8952
3001 Atwood,SB,2017,March,Wednesday,1-2 AM,20,8953
3001 Atwood,SB,2017,March,Wednesday,2-3 AM,21,8954
3001 Atwood,SB,2017,March,Wednesday,3-4 AM,12,8955
3001 Atwood,SB,2017,March,Wednesday,4-5 AM,7,8956
3001 Atwood,SB,2017,March,Wednesday,5-6 AM,53,8957
3001 Atwood,SB,2017,March,Wednesday,6-7 AM,112,8958
3001 Atwood,SB,2017,March,Wednesday,7-8 AM,353,8959
3001 Atwood,SB,2017,March,Wednesday,8-9 AM,344,8960
3001 Atwood,SB,2017,March,Wednesday,9-10 AM,284,8961
3001 Atwood,SB,2017,March,Wednesday,10-11 AM,368,8962
3001 Atwood,SB,2017,March,Wednesday,11-12 AM,371,8963
3001 Atwood,SB,2017,March,Wednesday,12-1 PM,418,8964
3001 Atwood,SB,2017,March,Wednesday,1-2 PM,420,8965
3001 Atwood,SB,2017,March,Wednesday,2-3 PM,507,8966
3001 Atwood,SB,2017,March,Wednesday,3-4 PM,685,8967
3001 Atwood,SB,2017,March,Wednesday,4-5 PM,856,8968
3001 Atwood,SB,2017,March,Wednesday,5-6 PM,863,8969
3001 Atwood,SB,2017,March,Wednesday,6-7 PM,546,8970
3001 Atwood,SB,2017,March,Wednesday,7-8 PM,400,8971
3001 Atwood,SB,2017,March,Wednesday,8-9 PM,348,8972
3001 Atwood,SB,2017,March,Wednesday,9-10 PM,247,8973
3001 Atwood,SB,2017,March,Wednesday,10-11 PM,146,8974
3001 Atwood,SB,2017,March,Wednesday,11-12 PM,93,8975
3001 Atwood,SB,2017,March,Thursday,12-1 AM,45,8976
3001 Atwood,SB,2017,March,Thursday,1-2 AM,17,8977
3001 Atwood,SB,2017,March,Thursday,2-3 AM,19,8978
3001 Atwood,SB,2017,March,Thursday,3-4 AM,10,8979
3001 Atwood,SB,2017,March,Thursday,4-5 AM,6,8980
3001 Atwood,SB,2017,March,Thursday,5-6 AM,54,8981
3001 Atwood,SB,2017,March,Thursday,6-7 AM,130,8982
3001 Atwood,SB,2017,March,Thursday,7-8 AM,351,8983
3001 Atwood,SB,2017,March,Thursday,8-9 AM,334,8984
3001 Atwood,SB,2017,March,Thursday,9-10 AM,269,8985
3001 Atwood,SB,2017,March,Thursday,10-11 AM,297,8986
3001 Atwood,SB,2017,March,Thursday,11-12 AM,417,8987
3001 Atwood,SB,2017,March,Thursday,12-1 PM,395,8988
3001 Atwood,SB,2017,March,Thursday,1-2 PM,433,8989
3001 Atwood,SB,2017,March,Thursday,2-3 PM,520,8990
3001 Atwood,SB,2017,March,Thursday,3-4 PM,647,8991
3001 Atwood,SB,2017,March,Thursday,4-5 PM,873,8992
3001 Atwood,SB,2017,March,Thursday,5-6 PM,885,8993
3001 Atwood,SB,2017,March,Thursday,6-7 PM,558,8994
3001 Atwood,SB,2017,March,Thursday,7-8 PM,366,8995
3001 Atwood,SB,2017,March,Thursday,8-9 PM,335,8996
3001 Atwood,SB,2017,March,Thursday,9-10 PM,239,8997
3001 Atwood,SB,2017,March,Thursday,10-11 PM,128,8998
3001 Atwood,SB,2017,March,Thursday,11-12 PM,95,8999
3001 Atwood,SB,2017,March,Friday,12-1 AM,48,9000
3001 Atwood,SB,2017,March,Friday,1-2 AM,42,9001
3001 Atwood,SB,2017,March,Friday,2-3 AM,33,9002
3001 Atwood,SB,2017,March,Friday,3-4 AM,16,9003
3001 Atwood,SB,2017,March,Friday,4-5 AM,8,9004
3001 Atwood,SB,2017,March,Friday,5-6 AM,47,9005
3001 Atwood,SB,2017,March,Friday,6-7 AM,112,9006
3001 Atwood,SB,2017,March,Friday,7-8 AM,325,9007
3001 Atwood,SB,2017,March,Friday,8-9 AM,345,9008
3001 Atwood,SB,2017,March,Friday,9-10 AM,309,9009
3001 Atwood,SB,2017,March,Friday,10-11 AM,358,9010
3001 Atwood,SB,2017,March,Friday,11-12 AM,470,9011
3001 Atwood,SB,2017,March,Friday,12-1 PM,483,9012
3001 Atwood,SB,2017,March,Friday,1-2 PM,481,9013
3001 Atwood,SB,2017,March,Friday,2-3 PM,512,9014
3001 Atwood,SB,2017,March,Friday,3-4 PM,687,9015
3001 Atwood,SB,2017,March,Friday,4-5 PM,897,9016
3001 Atwood,SB,2017,March,Friday,5-6 PM,817,9017
3001 Atwood,SB,2017,March,Friday,6-7 PM,544,9018
3001 Atwood,SB,2017,March,Friday,7-8 PM,379,9019
3001 Atwood,SB,2017,March,Friday,8-9 PM,306,9020
3001 Atwood,SB,2017,March,Friday,9-10 PM,284,9021
3001 Atwood,SB,2017,March,Friday,10-11 PM,208,9022
3001 Atwood,SB,2017,March,Friday,11-12 PM,146,9023
3001 Atwood,SB,2017,March,Saturday,12-1 AM,99,9024
3001 Atwood,SB,2017,March,Saturday,1-2 AM,67,9025
3001 Atwood,SB,2017,March,Saturday,2-3 AM,56,9026
3001 Atwood,SB,2017,March,Saturday,3-4 AM,39,9027
3001 Atwood,SB,2017,March,Saturday,4-5 AM,10,9028
3001 Atwood,SB,2017,March,Saturday,5-6 AM,13,9029
3001 Atwood,SB,2017,March,Saturday,6-7 AM,48,9030
3001 Atwood,SB,2017,March,Saturday,7-8 AM,104,9031
3001 Atwood,SB,2017,March,Saturday,8-9 AM,198,9032
3001 Atwood,SB,2017,March,Saturday,9-10 AM,343,9033
3001 Atwood,SB,2017,March,Saturday,10-11 AM,483,9034
3001 Atwood,SB,2017,March,Saturday,11-12 AM,497,9035
3001 Atwood,SB,2017,March,Saturday,12-1 PM,550,9036
3001 Atwood,SB,2017,March,Saturday,1-2 PM,478,9037
3001 Atwood,SB,2017,March,Saturday,2-3 PM,574,9038
3001 Atwood,SB,2017,March,Saturday,3-4 PM,499,9039
3001 Atwood,SB,2017,March,Saturday,4-5 PM,468,9040
3001 Atwood,SB,2017,March,Saturday,5-6 PM,460,9041
3001 Atwood,SB,2017,March,Saturday,6-7 PM,432,9042
3001 Atwood,SB,2017,March,Saturday,7-8 PM,310,9043
3001 Atwood,SB,2017,March,Saturday,8-9 PM,257,9044
3001 Atwood,SB,2017,March,Saturday,9-10 PM,255,9045
3001 Atwood,SB,2017,March,Saturday,10-11 PM,225,9046
3001 Atwood,SB,2017,March,Saturday,11-12 PM,142,9047
3001 Atwood,SB,2017,March,Sunday,12-1 AM,102,9048
3001 Atwood,SB,2017,March,Sunday,1-2 AM,81,9049
3001 Atwood,SB,2017,March,Sunday,2-3 AM,58,9050
